1024
FIFO overflow!
chr -41
chy -12
bs 1587
m1 1664
m2 1574
gy -57
gp 218
gr -719
y -43
p -7
r 38
cm 390429
ry -70
rp 17
rr -51
ay -1653
ap 500
ar -1355
chp 0
chr -41
chy -12
bs 1589
m1 1653
m2 1537
gy 76
gp 15
gr 479
y -45
p 4
r -5
cm 391680
ry -70
rp 13
rr -100
ay -2273
ap 860
ar -2120
chp -23
chr 21
chy -12
bs 1588
m1 1656
m2 1542
gy -454
gp 37
gr -42
y -27
p 20
r -21
cm 393008
ry -5
rp 22
rr -8
ay -137
ap 619
ar -10
chp -2
chr 23
chy -12
bs 1585
m1 1589
m2 1611
gy -13
gp -85
gr 220
y -16
p -5
r -19
cm 394279
ry 12
rp 32
rr 30
ay 137
ap 680
ar 770
chp 9
chr 5
chy -11
bs 1582
m1 1586
m2 1600
gy -35
gp 206
gr -248
y -22
p 0
r 20
cm 395616
ry -70
rp 24
rr 53
ay -2411
ap 215
ar 1535
chp 0
chr -40
chy -46
bs 1568
m1 1604
m2 1556
gy -445
gp 415
gr -342
y 27
p 2
r 30
cm 396873
ry 63
rp 17
rr -49
ay 689
ap 311
ar -101
chp -3
chr 0
chy -35
bs 1569
m1 1647
m2 1519
gy 373
gp 630
gr 61
y -36
p 20
r -15
cm 398176
ry -70
rp 29
rr -44
ay -3000
ap 824
ar -1175
chp 9
chr -12
chy -31
bs 1569
m1 1629
m2 1533
gy -35
gp 213
gr 159
y -51
p -4
r 4
cm 399446
ry -70
rp 0
rr -28
ay -1584
ap -221
ar -770
chp 8
chr -12
chy -30
bs 1569
m1 1538
m2 1588
gy 206
gp -322
gr -120
y 5
p -13
r 12
cm 400743
ry -17
rp -24
rr -27
ay -413
ap -514
ar -725
chp 0
chr -8
chy -27
bs 1563
m1 1587
m2 1543
gy -3
gp 186
gr 67
y -7
p 0
r -1
cm 402018
ry -21
rp -3
rr -19
ay -344
ap -29
ar -590
chp 1
chr -5
chy -23
bs 1550
m1 1572
m2 1532
gy 29
gp -179
gr 40
y -14
p -6
r 4
cm 403311
ry -24
rp 3
rr -13
ay -137
ap 271
ar -352
chp 2
chr -5
chy -18
bs 1551
m1 1570
m2 1536
gy 6
gp -71
gr -214
y -15
p -1
r 7
cm 404606
ry -34
rp 4
rr -14
ay -275
ap -253
ar -349
chp 12
chr -5
chy -23
bs 1561
m1 1553
m2 1569
gy -114
gp 154
gr -101
y 2
p -6
r 5
cm 405914
ry 1
rp 0
rr -19
ay -413
ap 56
ar -446
chp 18
chr -6
chy -24
bs 1561
m1 1594
m2 1522
gy -246
gp 247
gr 110
y -5
p -7
r 0
cm 407215
ry -15
rp -15
rr -14
ay -620
ap -406
ar -224
chp 6
chr 0
chy -23
bs 1568
m1 1591
m2 1523
gy -203
gp -18
gr -305
y -5
p 3
r 2
cm 408502
ry 26
rp -23
rr -24
ay 413
ap -404
ar -680
chp 0
chr 0
chy -23
bs 1567
m1 1555
m2 1553
gy -30
gp -74
gr 431
y -3
p -4
r -8
cm 409793
ry -9
rp -27
rr -12
ay -206
ap -676
ar -454
chp 0
chr -12
chy -23
bs 1567
m1 1599
m2 1537
gy 22
gp 40
gr -426
